        0.802960030       -0.012530770  120  134    0    0
        0.806935079       -0.013877921  114  140    0    0
        0.810910129       -0.015225921  108  146    0    0
        0.814885179       -0.016571920  102  152    0    0
        0.818860228       -0.017913062   96  158    0    0
        0.822835278       -0.019246503   90  164    0    0
        0.826810328       -0.020569430   85  169    0    0
        0.830785377       -0.021879075   79  175    0    0
        0.834760427       -0.023172731   74  180    0    0
        0.838735476       -0.024447760   69  185    0    0
        0.842710526       -0.025701608   64  190    0    0
        0.846685576       -0.026931809   59  195    0    0
        0.850660625       -0.028135996   55  199    0    0
        0.854635675       -0.029311902   50  204    0    0
        0.858610725       -0.030457367   46  208    0    0
        0.862585774       -0.031570337   42  212    0    0
        0.866560824       -0.032648869   38  216    0    0
        0.870535874       -0.033691128   35  219    0    0
        0.874510923       -0.034695387   31  223    0    0
        0.878485973       -0.035660025   28  226    0    0
        0.882461023       -0.036583529   25  229    0    0
        0.886436072       -0.037464486   22  232    0    0
        0.890411122       -0.038301583   20  234    0    0
        0.894386172       -0.039093606   17  237    0    0
        0.898361221       -0.039839432   15  239    0    0
        0.902336271       -0.040538032   13  241    0    0
        0.906311321       -0.041188462   11  243    0    0
        0.910286370       -0.041789863    9  245    0    0
        0.914261420       -0.042341459    7  247    0    0
        0.918236469       -0.042842551    6  248    0    0
        0.922211519       -0.043292516    4  250    0    0
        0.926186569       -0.043690804    3  251    0    0
        0.930161618       -0.044036935    2  252    0    0
        0.934136668       -0.044330499    1  253    0    0
        0.938111718       -0.044571150    1  253    0    0
        0.942086767       -0.044758611    0  254    0    0
        0.946061817       -0.044892665    0  254    0    0
        0.950036867       -0.044973159    0  254    0    0
        0.954011916       -0.045000000    0  255    0    0
        0.954011916       -0.045000000    0  255    0    0
        0.957986966       -0.044973159    0  254    0    0
        0.961962016       -0.044892665    0  254    0    0
        0.965937065       -0.044758611    0  254    0    0
        0.969912115       -0.044571150    1  253    0    0
        0.973887165       -0.044330499    1  253    0    0
        0.977862214       -0.044036935    2  252    0    0
        0.981837264       -0.043690804    3  251    0    0
        0.985812313       -0.043292516    4  250    0    0
        0.989787363       -0.042842551    6  248    0    0
        0.993762413       -0.042341459    7  247    0    0
        0.997737462       -0.041789863    9  245    0    0
        1.001712512       -0.041188462   11  243    0    0
        1.005687562       -0.040538032   13  241    0    0
        1.009662611       -0.039839432   15  239    0    0
        1.013637661       -0.039093606   17  237    0    0
        1.017612711       -0.038301583   20  234    0    0
        1.021587760       -0.037464486   22  232    0    0
        1.025562810       -0.036583529   25  229    0    0
        1.029537860       -0.035660025   28  226    0    0
        1.033512909       -0.034695387   31  223    0    0
        1.037487959       -0.033691128   35  219    0    0
        1.041463009       -0.032648869   38  216    0    0
        1.045438058       -0.031570337   42  212    0    0
        1.049413108       -0.030457367   46  208    0    0
        1.053388158       -0.029311902   50  204    0    0
        1.057363207       -0.028135996   55  199    0    0
        1.061338257       -0.026931809   59  195    0    0
        1.065313306       -0.025701608   64  190    0    0
        1.069288356       -0.024447760   69  185    0    0
        1.073263406       -0.023172731   74  180    0    0
        1.077238455       -0.021879075   79  175    0    0
        1.081213505       -0.020569430   85  169    0    0
        1.085188555       -0.019246503   90  164    0    0
        1.089163604       -0.017913062   96  158    0    0
        1.093138654       -0.016571920  102  152    0    0
        1.097113704       -0.015225921  108  146    0    0
        1.101088753       -0.013877921  114  140    0    0
        1.105063803       -0.012530770  120  134    0    0
        1.109038853       -0.011187296  127  127    0    0
        1.113013902       -0.009850282  133  121    0    0
        1.116988952       -0.008522450  139  115    0    0
        1.120964002       -0.007206440  146  108    0    0
        1.124939051       -0.005904799  152  102    0    0
        1.128914101       -0.004619958  158   96    0    0
        1.132889150       -0.003354225  164   90    0    0
        1.136864200       -0.002109775  170   84    0    0
        1.140839250       -0.000888638  176   78    0    0
        1.144814299        0.000307298  181   73    0    0
        1.148789349        0.001476298  186   68    0    0
        1.152764399        0.002616770  192   62    0    0
        1.156739448        0.003727270  196   58    0    0
        1.160714498        0.004806491  201   53    0    0
        1.164689548        0.005853262  206   48    0    0
        1.168664597        0.006866537  210   44    0    0
        1.172639647        0.007845392  214   40    0    0
        1.176614697        0.008789009  217   37    0    0
        1.180589746        0.009696677  221   33    0    0
        1.184564796        0.010567777  224   30    0    0
        1.188539846        0.011401779  227   27    0    0
        1.192514895        0.012198231  230   24    0    0
        1.196489945        0.012956756  233   21    0    0
        1.200464995        0.013677044  235   19    0    0
        1.204440044        0.014358843  237   17    0    0
        1.208415094        0.015001960  240   14    0    0
        1.212390143        0.015606251  241   13    0    0
        1.216365193        0.016171618  243   11    0    0
        1.220340243        0.016698002  245    9    0    0
        1.224315292        0.017185380  246    8    0    0
        1.228290342        0.017633759  248    6    0    0
        1.232265392        0.018043169  249    5    0    0
        1.236240441        0.018413655  250    4    0    0
        1.240215491        0.018745275  251    3    0    0
        1.244190541        0.019038083  252    2    0    0
        1.248165590        0.019292126  252    2    0    0
        1.252140640        0.019507427  253    1    0    0
        1.256115690        0.019683973  254    0    0    0
        1.260090739        0.019821698  254    0    0    0
        1.264065789        0.019920460  254    0    0    0
        1.268040839        0.019980017  254    0    0    0
        1.272015888        0.020000000  254    0    0    0
        1.272015888        0.020000000  254    0    0    0
        1.279966107        0.019918882  254    0    0    0
        1.287916325        0.019669964  253    1    0    0
        1.295866544        0.019240737  252    2    0    0
        1.303816762        0.018610444  249    5    0    0
